index,Part,Nest,CutWidthAve,CutWidthHigh,CutWidthLow,Flatness,GDT_Data.FrontSurfacePt1,GDT_Data.FrontSurfacePt2,Sides_Parallelism123213,GDT_Data.PartNumber,Side1ToFront_Perpendicularity,Side1ToTop_Perpendicularity,GDT_Data.Side1_Pt1,GDT_Data.Side1_Pt2,GDT_Data.Side1_Pt3,GDT_Data.Side1_Pt4,GDT_Data.Side1_X_Angle,GDT_Data.Side1_Y_Angle,Side2ToFront_Perpendicularity,Side2ToTop_Perpendicularity,GDT_Data.Side2_Pt1,GDT_Data.Side2_Pt2,GDT_Data.Side2_Pt3,GDT_Data.Side2_Pt4,GDT_Data.Side2_X_Angle,GDT_Data.Side2_Y_Angle,Sides_Parallelism,GDT_Data.Spare[0],GDT_Data.Spare[10],GDT_Data.Spare[11],GDT_Data.Spare[12],GDT_Data.Spare[13],GDT_Data.Spare[14],GDT_Data.Spare[15],GDT_Data.Spare[16],GDT_Data.Spare[17],GDT_Data.Spare[18],GDT_Data.Spare[19],GDT_Data.Spare[1],GDT_Data.Spare[2],GDT_Data.Spare[3],GDT_Data.Spare[4],GDT_Data.Spare[5],GDT_Data.Spare[6],GDT_Data.Spare[7],GDT_Data.Spare[8],GDT_Data.Spare[9],GDT_Data.TopSurfacePt1,GDT_Data.TopSurfacePt2,GDT_Data.TopSurfacePt3,GDT_Data.TopSurfacePt4,GDT_Data.TopSurfacePt5,GDT_Data.TopSurfacePt6,GDT_Data.TopSurfacePt7,GDT_Data.TopSurface_X_Angle,HydroMES.AxialNonUniformityGrade,HydroMES.AxialNonUniformityRating,HydroMES.CTLStatus,HydroMES.CellContrastGrade,HydroMES.CellContrastRating,HydroMES.CellModulationGrade,HydroMES.CellModulationRating,HydroMES.DataMatrix_Code,HydroMES.Date,HydroMES.Feature101Data,HydroMES.Feature22DataHigh,HydroMES.Feature22DataLow,HydroMES.Feature91Data,HydroMES.Feature93Data,HydroMES.Feature94Data,HydroMES.Feature95Data,HydroMES.Feature99Data,HydroMES.FixedPatternDamageGrade,HydroMES.FixedPatternDamageRating,HydroMES.FlatnessStatus,HydroMES.GridNonUniformityGrade,HydroMES.GridNonUniformityRating,HydroMES.JobNumber,HydroMES.JobNumberTrimmed,HydroMES.OperatingCrew,HydroMES.OperatorID,HydroMES.OverallDimStatus,HydroMES.ParallelismStatus,HydroMES.PartMarkingStatus,HydroMES.PerpendicularityStatus,HydroMES.ReferenceDecodeGrade,HydroMES.ReferenceDecodeRating,HydroMES.SerialNumber,HydroMES.SupplierCode,HydroMES.Time,HydroMES.Type,HydroMES.UnusedErrorCorrectionGrade,HydroMES.UnusedErrorCorrectionRating,Model.CutWidth_HighLimit,Model.CutWidth_LowLimit,Model.Flatness_HighLimit,Model.Flatness_LowLimit,Model.Height,Model.Length,Model.Name,Model.Parellelism_HighLimit,Model.Parellelism_LowLimit,Model.SideToFrontPerp_HighLimit,Model.SideToFrontPerp_LowLimit,Model.SideToTopPerp_HighLimit,Model.SideToTopPerp_LowLimit,Model.TypeCode,Model.Width,RejectCode,Status
138,19,1,118.123291,118.1390457,118.1096039,0.05453645,-4.612999916,-4.514999866,0.069320828,R47,0.059881333,0.031469081,1.450210333,1.494426727,1.270499825,1.338958383,-0.068678677,-0.088908873,0.04288188,0.041619603,0.818580449,0.884934425,0.951848388,1.038595915,-0.093319818,-0.076110356,0.019799363,0.048160072,2.536098957,2.46476984,2.381094694,2.323111773,2.251715422,2.494137526,2.450884104,0.202503636,0.308959126,0.173353046,61.56267548,0,0,0.051643789,0.105333157,-0.073790789,0.077194624,0.066327207,0.086559877,-22.69331169,-1.61570847,19.52546692,-27.72156906,-21.68270874,4.05565834,5.869365692,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.031469081,118.1390457,118.1096039,0.019799363,0.059881333,0.047247037,0.04288188,0.041619603,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,858,6,46:06.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
168,19,1,118.1295395,118.147316,118.111908,0.05641549,-4.624000072,-4.543000221,0.057295658,R47,0.056476116,0.032726869,1.45726788,1.503803849,1.277597666,1.346548796,-0.070392765,-0.089372136,0.035594922,0.042993009,0.821447015,0.886148572,0.946563601,1.033640981,-0.092513673,-0.072311744,0.023268394,0.046335015,2.563915253,2.494449377,2.361875296,2.309206724,2.232298851,2.517370462,2.466111183,0.203558788,0.274283051,0.164701149,70.91519165,0,0,0.052282952,0.132009596,-0.072295733,0.076530047,0.063127883,0.086001977,-30.71268082,-4.341144085,16.05794525,-32.40847397,-21.12772942,11.10695839,7.202514648,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.032726869,118.147316,118.111908,0.023268394,0.056476116,0.048466418,0.035594922,0.042993009,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,880,6,50:53.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
49,20,1,118.177124,118.1886063,118.1666565,0.11400301,-4.614999771,-4.518000126,0.068613179,R47,0.085336223,0.018350475,1.465644121,1.496629,1.278372407,1.323305249,-0.046274088,-0.095650829,0.106084302,0.017694021,0.85748446,0.913291514,1.046504259,1.082140326,-0.055737268,-0.094927512,0.020758469,0.042554844,2.568257809,2.497065783,2.280391455,2.217348576,2.179905176,2.374675035,2.331337452,0.217859447,0.37054956,0.216211975,82.16753387,0,0,0.044983461,0.15894568,-0.084966712,0.059485678,0.094076119,0.058880009,23.50466919,34.66400909,41.32850266,-33.86859894,19.71364784,-63.83903122,-67.17024231,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.018350475,118.1886063,118.1666565,0.020758469,0.085336223,0.108498752,0.106084302,0.017694021,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,797,6,25:23.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
79,20,1,118.1774979,118.1850891,118.1586685,0.11404765,-4.638999939,-4.559999943,0.055881049,R47,0.087288387,0.020591017,1.466808677,1.506432056,1.281291127,1.32776165,-0.052476767,-0.096603766,0.095167428,0.016899746,0.862357795,0.913476706,1.035468102,1.071233988,-0.052958835,-0.087765291,0.008700858,0.041300416,2.571495295,2.500496626,2.269273043,2.2074821,2.16550684,2.37868309,2.336465597,0.22002992,0.330633402,0.199898943,74.47996521,0,0,0.045549717,0.168303251,-0.085823804,0.060298458,0.089283086,0.056892753,23.86616898,34.93702698,39.11813736,-36.98434448,13.79557037,-58.36182785,-60.85522842,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.020591017,118.1850891,118.1586685,0.008700858,0.087288387,0.099973366,0.095167428,0.016899746,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,819,6,35:35.1,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
109,20,1,118.1839142,118.1921463,118.165596,0.10879883,-4.651000023,-4.563000202,0.062247116,R47,0.103082582,0.021089759,1.472237349,1.511214852,1.27945745,1.324604273,-0.051276252,-0.100636341,0.099947631,0.015948329,0.864023745,0.916008234,1.042956471,1.079990506,-0.054259408,-0.090960957,0.006021808,0.041710161,2.562130451,2.494037867,2.272001028,2.208371162,2.173940659,2.369891644,2.329719305,0.229214713,0.349913269,0.207177565,80.00682831,0,0,0.043309666,0.160948008,-0.092758216,0.061168361,0.091381826,0.056424685,26.62828445,39.09127045,39.14094162,-36.8709259,18.4290638,-60.91556168,-61.94290161,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.021089759,118.1921463,118.165596,0.006021808,0.103082582,0.101083845,0.099947631,0.015948329,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,840,6,40:43.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
139,20,1,118.1772461,118.1869888,118.1637268,0.11550687,-4.652999878,-4.556000233,0.068613179,R47,0.086406715,0.020343913,1.463440418,1.502358794,1.278747559,1.32274878,-0.050541934,-0.096634254,0.11120636,0.016395515,0.859436154,0.912842989,1.045445204,1.078832746,-0.052903719,-0.093370505,0.025112003,0.043371849,2.564560175,2.493416786,2.260549068,2.198444843,2.163819075,2.367081165,2.323434591,0.220099345,0.375671566,0.212665677,77.72349548,0,0,0.044148535,0.167088255,-0.085436709,0.062141903,0.09632495,0.058498964,30.14397812,39.32924652,40.92108154,-35.76636124,21.39843941,-58.39424515,-62.94835663,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.020343913,118.1869888,118.1637268,0.025112003,0.086406715,0.103869438,0.11120636,0.016395515,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,859,6,46:10.1,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
169,20,1,118.18293,118.1898422,118.1653824,0.10441791,-4.657000065,-4.577000141,0.056588352,R47,0.097689614,0.021911934,1.476081133,1.514966249,1.281003118,1.326151013,-0.051220592,-0.101830743,0.101759948,0.016444853,0.856603682,0.909859121,1.043676615,1.078234196,-0.053524613,-0.094285429,0.006815912,0.04341507,2.562861919,2.487751007,2.259396076,2.204579353,2.156447172,2.369585514,2.328230619,0.231935143,0.338836849,0.214749545,74.1929245,0,0,0.046196751,0.166872323,-0.090390444,0.06363184,0.092177518,0.058587704,21.98784828,27.84511185,36.12007141,-33.36405563,10.99829483,-61.07284927,-63.07481766,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.021911934,118.1898422,118.1653824,0.006815912,0.097689614,0.099194884,0.101759948,0.016444853,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,881,6,50:57.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
50,21,1,118.0670624,118.0802155,118.0527725,0.058575066,-4.609000206,-4.525000095,0.059417903,R47,0.085682049,0.031655274,1.472440124,1.494461179,1.333789468,1.344488382,-0.019943789,-0.076559708,0.071161486,0.063933685,0.742015719,0.801670969,0.893955588,0.940282404,-0.064599179,-0.077071078,0.035394121,0.016189557,2.439739227,2.390474081,2.154237509,2.136689425,2.114868879,2.331939936,2.321001768,0.174376518,0.314683229,0.175541252,57.62279892,0,0,0.021764012,0.155671299,-0.085118547,0.045395896,0.078743316,0.075177178,4.224401474,-8.84141922,10.6327343,-39.69388199,4.317532539,-13.93313217,-9.071081161,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.031655274,118.0802155,118.0527725,0.035394121,0.085682049,0.050326616,0.071161486,0.063933685,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,798,6,25:26.9,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
80,21,1,118.0668869,118.0799026,118.0491867,0.058081433,-4.59499979,-4.547999859,0.033245649,R47,0.093263164,0.030475596,1.461591125,1.5023911,1.318286538,1.354948997,-0.047215633,-0.077122912,0.077423573,0.062472321,0.73049897,0.811579347,0.887646019,0.955472887,-0.090763293,-0.079853453,0.035702713,0.04658936,2.433565855,2.329502344,2.167951822,2.118215799,2.06889081,2.323581457,2.279118299,0.175659314,0.261334121,0.181878522,58.72751236,0,0,0.05235336,0.146709636,-0.088447019,0.074707285,0.081492677,0.104228668,0.406394482,-5.299326897,10.03167057,-38.51186752,5.99316597,-11.72100544,-6.784355164,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.030475596,118.0799026,118.0491867,0.035702713,0.093263164,0.048543539,0.077423573,0.062472321,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,820,6,35:42.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
110,21,1,118.0758362,118.0887299,118.0654221,0.063630023,-4.633999825,-4.548999786,0.060125209,R47,0.090401486,0.033928461,1.479261518,1.514720559,1.34071064,1.363615632,-0.035574604,-0.076833539,0.065845035,0.061982524,0.736926973,0.805565596,0.883007765,0.934381664,-0.073151141,-0.072918624,0.03728338,0.031419329,2.447532654,2.362434864,2.139322042,2.109699249,2.0726583,2.330552578,2.30290556,0.175000221,0.310977787,0.16608341,66.15094757,0,0,0.038403556,0.166514009,-0.087190606,0.062722996,0.076409139,0.08860673,2.192180634,-12.17145252,6.338550568,-41.84553909,7.774091721,-9.211893082,-2.694587708,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.033928461,118.0887299,118.0654221,0.03728338,0.090401486,0.04961963,0.065845035,0.061982524,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,841,6,40:46.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
140,21,1,118.0732422,118.0858231,118.0586853,0.063689592,-4.618000031,-4.558000088,0.042441271,R47,0.087050632,0.027132226,1.464653492,1.498313069,1.324450135,1.351696253,-0.037123818,-0.076081365,0.075364217,0.067485757,0.744075477,0.815428615,0.893997312,0.955223799,-0.080811143,-0.076849781,0.042011678,0.035564139,2.441755295,2.354994774,2.150961876,2.112553358,2.074232817,2.328644037,2.291647911,0.173287034,0.280219167,0.17503722,59.96249008,0,0,0.042292163,0.159170181,-0.085719422,0.060597345,0.08058852,0.097829036,1.086707592,-8.076036453,9.348670959,-41.90652466,7.990540504,-10.08415222,-8.944032669,0,,0,1,,0,,0,,1/29/2025,0.027132226,118.0858231,118.0586853,0.042011678,0.087050632,0.051255196,0.075364217,0.067485757,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,,6,46:14.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
170,21,1,118.0770721,118.0922775,118.0603104,0.063967041,-4.614999771,-4.563000202,0.036782164,R47,0.090711974,0.028024828,1.477708101,1.514310122,1.3326087,1.358831882,-0.038293812,-0.079730637,0.066961959,0.063550644,0.741137207,0.810670078,0.882682323,0.945181489,-0.080477379,-0.073226236,0.042733446,0.035984661,2.432099581,2.340857744,2.149592876,2.109111547,2.071173906,2.321214199,2.290740728,0.181598797,0.258927435,0.166784033,67.43144989,0,0,0.042877577,0.154586583,-0.087326922,0.061841417,0.076899521,0.094618872,0.343852997,-10.82249451,8.128198624,-42.66674423,6.893322945,-11.34850121,-2.235292435,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.028024828,118.0922775,118.0603104,0.042733446,0.090711974,0.050794944,0.066961959,0.063550644,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,882,6,51:01.5,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
51,22,1,118.18367,118.2673798,118.0933075,0.0477943,-4.59100008,-4.495999813,0.06719891,R47,0.302795351,0.057375539,1.53129518,1.615434766,1.220332503,1.263191223,-0.077409178,-0.175920367,0.090500034,0.078885831,0.82413882,0.932186663,1.01132369,1.091634274,-0.114809878,-0.091947049,0.213382453,0.041119855,2.435158253,2.364437342,2.140093565,2.114541054,2.056312084,2.330455542,2.285950899,0.400685221,0.351744115,0.209423527,47.43744278,0,0,0.041185498,0.165763006,-0.180441856,0.094056681,0.087233871,0.113902889,-4.623563766,-0.324896038,9.279773712,-32.27922058,-2.158911467,-3.841775894,-12.22797012,0,,0,1,,0,,0,,1/29/2025,0.057375539,118.2673798,118.0933075,0.213382453,0.302795351,0.041558996,0.090500034,0.078885831,,0,1,,0,25410076,5410076,A,,2,1,0,2,,0,,6,25:30.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
81,22,1,118.1851196,118.2684326,118.0961304,0.04807482,-4.59499979,-4.526000023,0.048807338,R47,0.30837658,0.060601819,1.530096412,1.611774325,1.220013618,1.262009025,-0.075382501,-0.175029591,0.091892205,0.074439183,0.826866686,0.934435546,1.0153234,1.094805121,-0.114012711,-0.092528977,0.216926336,0.039766494,2.430823088,2.362186432,2.128880024,2.105544329,2.048949003,2.326354265,2.283980131,0.398656338,0.311246753,0.210748956,48.60498428,0,0,0.039549738,0.169338301,-0.182892278,0.095680006,0.087845102,0.108446881,-7.607417107,-4.448147297,10.04201031,-32.96554565,-1.930876017,-3.360559464,-11.51505089,0,,0,1,,0,,0,,1/29/2025,0.060601819,118.2684326,118.0961304,0.216926336,0.30837658,0.043007556,0.091892205,0.074439183,,0,1,,0,25410076,5410076,A,,2,1,0,2,,0,,6,35:46.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
111,22,1,118.1854553,118.2716293,118.0949707,0.045382583,-4.651000023,-4.59499979,0.039612055,R47,0.300748378,0.060965825,1.550076723,1.615539789,1.243283272,1.264171481,-0.052633647,-0.174582288,0.082372375,0.07413353,0.82973057,0.917653441,1.012001157,1.064211249,-0.085415125,-0.087224372,0.218772799,0.017503461,2.47544241,2.452587843,2.069570303,2.090311766,2.035474062,2.349665165,2.331726551,0.397637546,0.280783355,0.198666915,52.17185974,0,0,0.015377069,0.224096507,-0.179543123,0.07375282,0.083665438,0.085901842,-8.159062386,-4.317218781,6.46807766,-31.86567116,-3.571078062,1.306190491,-7.387542725,0,,0,1,,0,,0,,1/29/2025,0.060965825,118.2716293,118.0949707,0.218772799,0.300748378,0.038333748,0.082372375,0.07413353,,0,1,,0,25410076,5410076,A,,2,1,0,2,,0,,6,40:50.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
141,22,1,118.1838837,118.2663803,118.0956573,0.04907751,-4.642000198,-4.537000179,0.074272275,R47,0.308581203,0.05878843,1.537063241,1.616673827,1.224656105,1.263362646,-0.072117746,-0.176586702,0.096802339,0.077811703,0.823078275,0.925418794,1.013495564,1.08662951,-0.10695675,-0.093272142,0.212631702,0.036740255,2.450974703,2.388284922,2.102374315,2.090979576,2.028658867,2.327230692,2.289858103,0.402202874,0.374157041,0.212441638,46.29908752,0,0,0.036116306,0.193232164,-0.182982117,0.090980664,0.09000089,0.108532265,-4.100545883,-2.092272282,11.12441921,-30.88043594,-0.601106644,-5.032079697,-11.58134651,0,,0,1,,0,,0,,1/29/2025,0.05878843,118.2663803,118.0956573,0.212631702,0.308581203,0.042004857,0.096802339,0.077811703,,0,1,,0,25410076,5410076,A,,2,1,0,2,,0,,6,46:17.9,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
171,22,1,118.1913452,118.2821274,118.0948944,0.044403778,-4.657000065,-4.558000088,0.070028126,R47,0.301370054,0.056676496,1.544651389,1.627999663,1.236148,1.275424838,-0.074743591,-0.175355896,0.078408822,0.076102108,0.825980723,0.933574855,1.000676513,1.075769663,-0.111353159,-0.084057786,0.223806038,0.042797457,2.46985507,2.386806726,2.087759972,2.080502272,2.008960724,2.331123829,2.293729782,0.399399519,0.346096903,0.19145453,52.35300446,0,0,0.041965533,0.207066789,-0.179816082,0.095089316,0.081925251,0.113012128,-1.591425419,-7.476128101,4.680797577,-30.62585449,0.686682701,-5.579914093,-5.272850037,0,,0,1,,0,,0,,1/29/2025,0.056676496,118.2821274,118.0948944,0.223806038,0.301370054,0.035306651,0.078408822,0.076102108,,0,1,,0,25410076,5410076,A,,2,1,0,2,,0,,6,51:08.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
52,23,1,118.1841125,118.2998276,118.0664139,0.05016574,-4.610000134,-4.494999886,0.081345983,R47,0.221289858,0.036271133,1.551508427,1.552748084,1.290980458,1.277985573,0.007165159,-0.141989917,0.070394292,0.021038145,0.928554296,0.944416106,0.969632268,0.975492835,-0.013240431,-0.019139629,0.292081505,0.039980274,2.619842291,2.552638292,2.343223333,2.308193445,2.22720933,2.487056017,2.457799673,0.323403686,0.223072246,0.043593466,41.9286232,0,0,0.045837555,0.161498427,-0.144656941,0.006515166,0.016593518,0.020569695,-1.800027847,14.14316463,24.12414169,-21.80448341,-10.96280289,-29.37634087,-18.50584412,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.036271133,118.2998276,118.0664139,0.292081505,0.221289858,0.053500481,0.070394292,0.021038145,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,799,6,25:34.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
82,23,1,118.190155,118.3107147,118.0672989,0.05077631,-4.626999855,-4.524000168,0.072857335,R47,0.22316584,0.038009267,1.549620986,1.548216701,1.292093277,1.27586031,0.010750427,-0.140555844,0.081520349,0.026791114,0.942687452,0.957195044,0.972639501,0.977173626,-0.01160649,-0.013244511,0.304892451,0.040486492,2.598235607,2.530367613,2.345481157,2.308354378,2.221726656,2.486582279,2.44864893,0.320137352,0.192612007,0.030166421,39.23051453,0,0,0.048876625,0.151353657,-0.145480588,0.005417718,0.01170864,0.015768008,-8.731630325,10.33321953,25.79133034,-17.4391861,-13.06280994,-19.86554909,-15.01063442,0,,0,1,,0,,0,,1/29/2025,0.038009267,118.3107147,118.0672989,0.304892451,0.22316584,0.045656879,0.081520349,0.026791114,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,35:49.9,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
112,23,1,118.1895828,118.3162994,118.0647278,0.05138683,-4.636000156,-4.543000221,0.065783978,R47,0.230207294,0.035963774,1.564789891,1.560772419,1.29441452,1.278228879,0.012314395,-0.146665975,0.071073912,0.025160655,0.931953967,0.94760865,0.967700005,0.967729032,-0.009559685,-0.014819028,0.301474661,0.039594613,2.606536627,2.537767887,2.331461668,2.300625801,2.217010021,2.484271765,2.45075202,0.334054083,0.186947808,0.033752628,36.99584961,0,0,0.046382379,0.160352081,-0.148572132,0.006413086,0.016295131,0.016380452,-6.63358593,9.466520309,22.30594063,-18.68990707,-9.236812592,-22.1298027,-14.54670811,0,,0,1,,0,,0,,1/29/2025,0.035963774,118.3162994,118.0647278,0.301474661,0.230207294,0.044435747,0.071073912,0.025160655,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,41:02.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
142,23,1,118.1870575,118.3058243,118.0701447,0.05923044,-4.642000198,-4.547999859,0.066491611,R47,0.225846469,0.036348175,1.563590765,1.561306477,1.294874668,1.283112645,0.008561642,-0.145072058,0.062595092,0.022587968,0.92432934,0.938334346,0.968237579,0.969287634,-0.009176504,-0.019857636,0.288769454,0.041637171,2.60385108,2.535965204,2.338194132,2.299898386,2.219738007,2.476069927,2.440464258,0.330423683,0.197038367,0.045228839,42.51922226,0,0,0.047366027,0.156060457,-0.146657512,0.008100985,0.020017741,0.020796668,-3.242251396,14.98792267,26.30352211,-20.21569824,-8.377388,-27.8275032,-21.92160606,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.036348175,118.3058243,118.0701447,0.288769454,0.225846469,0.054131027,0.062595092,0.022587968,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,861,6,46:21.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
172,23,1,118.1954193,118.3226242,118.0689774,0.05986102,-4.651000023,-4.56099987,0.06366206,R47,0.218263045,0.040259216,1.566510201,1.558314443,1.307486773,1.288193464,0.016755398,-0.140359625,0.086803503,0.01860843,0.938039601,0.952208996,0.961990058,0.963801861,-0.009741012,-0.009428159,0.305833697,0.036898743,2.604233742,2.547895193,2.326380968,2.295967579,2.212060928,2.487695217,2.449612379,0.319690436,0.166385233,0.021474091,40.08644485,0,0,0.044078276,0.165269464,-0.143328026,-0.000245918,0.00938908,0.01972991,-9.597924232,14.75451088,23.90461349,-20.18183327,-12.08130646,-18.49733162,-17.24142838,0,,0,1,,0,,0,,1/29/2025,0.040259216,118.3226242,118.0689774,0.305833697,0.218263045,0.044086449,0.086803503,0.01860843,,0,1,,0,25410076,5410076,A,,2,2,0,1,,0,,6,51:11.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
53,24,1,118.1155396,118.1421661,118.0907669,0.05801287,-4.610000134,-4.506999969,0.072857678,R47,0.038007844,0.012080676,1.411856651,1.45224452,1.37660408,1.391403675,-0.033638388,-0.025489567,0.007267737,0.077871412,0.822227001,0.90464139,0.898631334,0.959420025,-0.087286443,-0.034797359,0.079864264,0.040696252,2.407786131,2.350696087,2.206097603,2.15795517,2.131757736,2.321078062,2.278722286,0.058056429,0.28140077,0.079256363,51.89197922,0,0,0.035609309,0.116844244,-0.030812727,0.051842336,0.050690886,0.112543352,1.249051094,6.244945049,21.46115112,-34.43082809,6.195673943,-15.20094681,-27.38033295,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.012080676,118.1421661,118.0907669,0.079864264,0.038007844,0.055891979,0.007267737,0.077871412,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,800,6,25:38.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
83,24,1,118.121521,118.1430511,118.1004028,0.0576282,-4.631000042,-4.520999908,0.077809133,R47,0.039502885,0.013118895,1.428552151,1.46987915,1.39478457,1.407666326,-0.033041839,-0.025459591,0.009308387,0.076171406,0.814223647,0.897245288,0.886440635,0.942117095,-0.084540531,-0.031058764,0.069909438,0.041325852,2.430664063,2.371538639,2.177488565,2.139907122,2.101102352,2.328239441,2.286868572,0.057988156,0.276102334,0.070741139,47.16484833,0,0,0.036421493,0.144037366,-0.030156331,0.053429835,0.04341317,0.11160446,-1.591053486,6.748950481,17.60939789,-33.55545044,5.600487709,-14.37086487,-23.54261398,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.013118895,118.1430511,118.1004028,0.069909438,0.039502885,0.051164847,0.009308387,0.076171406,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,821,6,35:53.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
